DonorClientNm,DonorAddressLine1,DonorSuburb,DonorStateAb,DonorPostcode,RecipientClientNm,DonationDt,AmountPaid,
"Infrastructure Partnerships Australia Ltd","Suite 303 Level 3 95 Pitt Street","SYDNEY","NSW","2000","Liberal Party NSW Division","14/03/2016 12:00:00 AM","222.0000",
"Infrastructure Partnerships Australia Ltd","Suite 303 Level 3 95 Pitt Street","SYDNEY","NSW","2000","Liberal Party NSW Division - North Sydney","27/11/2015 12:00:00 AM","181.0000",
"Infrastructure Partnerships Australia Ltd","Suite 303 Level 3 95 Pitt Street","SYDNEY","NSW","2000","Liberal Party NSW Division - Member for Ku-ring-gai","16/03/2016 12:00:00 AM","125.0000",
"Insurance Australia Group Limited","388 George Street","SYDNEY","NSW","2000","Australian Labor Party (ALP)","19/05/2016 12:00:00 AM","13200.0000",
"Insurance Australia Group Limited","388 George Street","SYDNEY","NSW","2000","Liberal Party of Australia - Tasmanian Division","26/11/2015 12:00:00 AM","12600.0000",
"Insurance Australia Group Limited","388 George Street","SYDNEY","NSW","2000","Liberal Party of Australia (Victorian Division)","01/07/2015 12:00:00 AM","12000.0000",
"Insurance Australia Group Limited","388 George Street","SYDNEY","NSW","2000","Australian Labor Party (ALP)","09/06/2016 12:00:00 AM","7500.0000",
"Insurance Australia Group Limited","388 George Street","SYDNEY","NSW","2000","Australian Labor Party (N.S.W. Branch)","02/12/2015 12:00:00 AM","3000.0000",
"Insurance Australia Group Limited","388 George Street","SYDNEY","NSW","2000","Australian Labor Party (ALP)","11/02/2016 12:00:00 AM","2200.0000",
"Insurance Australia Group Limited","388 George Street","SYDNEY","NSW","2000","Australian Labor Party (ALP)","07/04/2016 12:00:00 AM","2200.0000",
"Insurance Australia Group Limited","388 George Street","SYDNEY","NSW","2000","Liberal Party (W.A. Division) Inc","24/05/2016 12:00:00 AM","2000.0000",
"Insurance Australia Group Limited","388 George Street","SYDNEY","NSW","2000","Australian Labor Party (Victorian Branch)","25/03/2016 12:00:00 AM","1650.0000",
"Insurance Australia Group Limited","388 George Street","SYDNEY","NSW","2000","Australian Labor Party (N.S.W. Branch)","07/06/2016 12:00:00 AM","1500.0000",
"Insurance Australia Group Limited","388 George Street","SYDNEY","NSW","2000","Australian Labor Party (State of Queensland)","18/02/2016 12:00:00 AM","1500.0000",
"Insurance Australia Group Limited","388 George Street","SYDNEY","NSW","2000","Liberal Party of Australia (Victorian Division)","22/09/2015 12:00:00 AM","1500.0000",
"Insurance Australia Group Limited","388 George Street","SYDNEY","NSW","2000","Liberal Party of Australia (Victorian Division)","08/01/2016 12:00:00 AM","1500.0000",
"Insurance Australia Group Limited","388 George Street","SYDNEY","NSW","2000","Liberal Party of Australia (Victorian Division)","28/04/2016 12:00:00 AM","1500.0000",
"Insurance Australia Group Limited","388 George Street","SYDNEY","NSW","2000","Australian Labor Party (ALP)","21/03/2016 12:00:00 AM","1500.0000",
"Insurance Australia Group Limited","388 George Street","SYDNEY","NSW","2000","Liberal Party of Australia","06/04/2016 12:00:00 AM","1500.0000",
"Insurance Australia Group Limited","388 George Street","SYDNEY","NSW","2000","Liberal Party (W.A. Division) Inc","30/03/2016 12:00:00 AM","1300.0000",
"Insurance Australia Group Limited","388 George Street","SYDNEY","NSW","2000","Liberal Party (W.A. Division) Inc","20/07/2015 12:00:00 AM","1200.0000",
"Insurance Australia Group Limited","388 George Street","SYDNEY","NSW","2000","Liberal Party of Australia (Victorian Division)","02/11/2015 12:00:00 AM","1100.0000",
"Insurance Australia Group Limited","388 George Street","SYDNEY","NSW","2000","Liberal Party of Australia, NSW Division","17/05/2016 12:00:00 AM","1000.0000",
"Insurance Australia Group Limited","388 George Street","SYDNEY","NSW","2000","Liberal Party of Australia, NSW Division","12/05/2016 12:00:00 AM","1000.0000",
"Insurance Australia Group Limited","388 George Street","SYDNEY","NSW","2000","Australian Labor Party (N.S.W. Branch)","22/03/2016 12:00:00 AM","1000.0000",
"Insurance Australia Group Limited","388 George Street","SYDNEY","NSW","2000","Australian Labor Party (N.S.W. Branch)","30/05/2016 12:00:00 AM","1000.0000",
"Insurance Australia Group Limited","388 George Street","SYDNEY","NSW","2000","Australian Labor Party (N.S.W. Branch)","08/12/2015 12:00:00 AM","1000.0000",
"Insurance Australia Group Limited","388 George Street","SYDNEY","NSW","2000","Liberal Party of Australia - ACT Division","19/02/2016 12:00:00 AM","995.0000",
"Insurance Australia Group Limited","388 George Street","SYDNEY","NSW","2000","Australian Labor Party (ALP)","14/04/2016 12:00:00 AM","750.0000",
"Insurance Australia Group Limited","388 George Street","SYDNEY","NSW","2000","Liberal Party of Australia, NSW Division","08/04/2016 12:00:00 AM","750.0000",
"Insurance Australia Group Limited","388 George Street","SYDNEY","NSW","2000","Australian Labor Party (Victorian Branch)","26/05/2016 12:00:00 AM","700.0000",
"Insurance Australia Group Limited","388 George Street","SYDNEY","NSW","2000","Australian Labor Party (ALP)","18/02/2016 12:00:00 AM","550.0000",
"Insurance Australia Group Limited","388 George Street","SYDNEY","NSW","2000","Australian Labor Party (N.S.W. Branch)","17/05/2016 12:00:00 AM","500.0000",
"Insurance Australia Group Limited","388 George Street","SYDNEY","NSW","2000","Australian Labor Party (N.S.W. Branch)","01/03/2016 12:00:00 AM","500.0000",
"Insurance Australia Group Limited","388 George Street","SYDNEY","NSW","2000","Liberal Party of Australia, NSW Division","07/03/2016 12:00:00 AM","465.0000",
"Insurance Australia Group Limited","388 George Street","SYDNEY","NSW","2000","Australian Labor Party (N.S.W. Branch)","16/12/2015 12:00:00 AM","450.0000",
"Insurance Australia Group Limited","388 George Street","SYDNEY","NSW","2000","Liberal Party of Australia, NSW Division","03/12/2015 12:00:00 AM","300.0000",
"Insurance Australia Group Limited","388 George Street","SYDNEY","NSW","2000","Australian Labor Party (N.S.W. Branch)","31/03/2016 12:00:00 AM","250.0000",
"Insurance Australia Group Limited","388 George Street","SYDNEY","NSW","2000","Liberal Party of Australia, NSW Division","11/05/2016 12:00:00 AM","200.0000",
"Insurance Australia Group Limited","388 George Street","SYDNEY","NSW","2000","Liberal Party of Australia, NSW Division","15/07/2015 12:00:00 AM","150.0000",
"Insurance Australia Group Limited","388 George Street","SYDNEY","NSW","2000","Liberal Party of Australia, NSW Division","02/02/2016 12:00:00 AM","135.0000",
"Insurance Australia Group Limited","388 George Street","SYDNEY","NSW","2000","Liberal Party of Australia, NSW Division","02/02/2016 12:00:00 AM","110.0000",
"Insurance Australia Group Limited","388 George Street","SYDNEY","NSW","2000","Liberal Party of Australia, NSW Division","02/11/2015 12:00:00 AM","100.0000",
"Insurance Council of Australia Limited","Level 4, 56 Pitt Street","SYDNEY","NSW","2000","ALP-FED","10/02/2016 12:00:00 AM","27500.0000",
"Insurance Council of Australia Limited","Level 4, 56 Pitt Street","SYDNEY","NSW","2000","LIB-TAS","12/01/2016 12:00:00 AM","12600.0000",
"Insurance Council of Australia Limited","Level 4, 56 Pitt Street","SYDNEY","NSW","2000","LIB-VIC","13/07/2015 12:00:00 AM","12000.0000",
"Insurance Council of Australia Limited","Level 4, 56 Pitt Street","SYDNEY","NSW","2000","LIB-VIC","01/04/2016 12:00:00 AM","12000.0000",
"Insurance Council of Australia Limited","Level 4, 56 Pitt Street","SYDNEY","NSW","2000","LIB-NSW","17/09/2015 12:00:00 AM","11000.0000",
"Insurance Council of Australia Limited","Level 4, 56 Pitt Street","SYDNEY","NSW","2000","LIB-NSW","16/05/2016 12:00:00 AM","11000.0000",
"Insurance Council of Australia Limited","Level 4, 56 Pitt Street","SYDNEY","NSW","2000","ALP-NSW","01/07/2015 12:00:00 AM","5000.0000",
"Insurance Council of Australia Limited","Level 4, 56 Pitt Street","SYDNEY","NSW","2000","ALP-NSW","19/04/2016 12:00:00 AM","5000.0000",
"Insurance Council of Australia Limited","Level 4, 56 Pitt Street","SYDNEY","NSW","2000","LIB-NSW","18/03/2016 12:00:00 AM","3660.0000",
"Insurance Council of Australia Limited","Level 4, 56 Pitt Street","SYDNEY","NSW","2000","ALP-FED","17/05/2016 12:00:00 AM","3500.0000",
"Insurance Council of Australia Limited","Level 4, 56 Pitt Street","SYDNEY","NSW","2000","LIB-NSW","26/05/2016 12:00:00 AM","3000.0000",
"Insurance Council of Australia Limited","Level 4, 56 Pitt Street","SYDNEY","NSW","2000","ALP-NSW","18/09/2015 12:00:00 AM","2200.0000",
"Insurance Council of Australia Limited","Level 4, 56 Pitt Street","SYDNEY","NSW","2000","LIB-TAS","18/05/2016 12:00:00 AM","2200.0000",
"Insurance Council of Australia Limited","Level 4, 56 Pitt Street","SYDNEY","NSW","2000","ALP-FED","14/08/2015 12:00:00 AM","2195.0000",
"Insurance Council of Australia Limited","Level 4, 56 Pitt Street","SYDNEY","NSW","2000","LIB-VIC","30/05/2016 12:00:00 AM","2000.0000",
"Insurance Council of Australia Limited","Level 4, 56 Pitt Street","SYDNEY","NSW","2000","LIB-NSW","30/05/2016 12:00:00 AM","2000.0000",
"Insurance Council of Australia Limited","Level 4, 56 Pitt Street","SYDNEY","NSW","2000","LIB-NSW","13/11/2015 12:00:00 AM","2000.0000",
"Insurance Council of Australia Limited","Level 4, 56 Pitt Street","SYDNEY","NSW","2000","LIB-VIC","31/03/2016 12:00:00 AM","1517.0000",
"Insurance Council of Australia Limited","Level 4, 56 Pitt Street","SYDNEY","NSW","2000","LIB-VIC","04/02/2016 12:00:00 AM","1500.0000",
"Insurance Council of Australia Limited","Level 4, 56 Pitt Street","SYDNEY","NSW","2000","LIB-VIC","02/05/2016 12:00:00 AM","1500.0000",
"Insurance Council of Australia Limited","Level 4, 56 Pitt Street","SYDNEY","NSW","2000","LIB-VIC","02/05/2016 12:00:00 AM","1500.0000",
"Insurance Council of Australia Limited","Level 4, 56 Pitt Street","SYDNEY","NSW","2000","ALP-NSW","03/12/2015 12:00:00 AM","1500.0000",
"Insurance Council of Australia Limited","Level 4, 56 Pitt Street","SYDNEY","NSW","2000","ALP-NSW","10/03/2016 12:00:00 AM","1100.0000",
"Insurance Council of Australia Limited","Level 4, 56 Pitt Street","SYDNEY","NSW","2000","ALP-NSW","29/06/2016 12:00:00 AM","1000.0000",
"Insurance Council of Australia Limited","Level 4, 56 Pitt Street","SYDNEY","NSW","2000","LIB-NSW","03/12/2015 12:00:00 AM","1000.0000",
"Insurance Council of Australia Limited","Level 4, 56 Pitt Street","SYDNEY","NSW","2000","LIB-NSW","11/05/2016 12:00:00 AM","1000.0000",
"Insurance Council of Australia Limited","Level 4, 56 Pitt Street","SYDNEY","NSW","2000","LIB-NSW","22/12/2015 12:00:00 AM","995.0000",
"Insurance Council of Australia Limited","Level 4, 56 Pitt Street","SYDNEY","NSW","2000","LIB-NSW","18/09/2015 12:00:00 AM","585.0000",
"Insurance Council of Australia Limited","Level 4, 56 Pitt Street","SYDNEY","NSW","2000","LIB-NSW","12/05/2016 12:00:00 AM","350.0000",
"Insurance Council of Australia Limited","Level 4, 56 Pitt Street","SYDNEY","NSW","2000","LIB-NSW","04/05/2016 12:00:00 AM","275.0000",
"Insurance Council of Australia Limited","Level 4, 56 Pitt Street","SYDNEY","NSW","2000","ALP-FED","16/02/2016 12:00:00 AM","250.0000",
"Insurance Council of Australia Limited","Level 4, 56 Pitt Street","SYDNEY","NSW","2000","ALP-FED","20/05/2016 12:00:00 AM","206.0000",
"Insurance Council of Australia Limited","Level 4, 56 Pitt Street","SYDNEY","NSW","2000","LIB-NSW","07/09/2015 12:00:00 AM","185.0000",
"Insurance Council of Australia Limited","Level 4, 56 Pitt Street","SYDNEY","NSW","2000","LIB-NSW","07/09/2015 12:00:00 AM","185.0000",
"Insurance Council of Australia Limited","Level 4, 56 Pitt Street","SYDNEY","NSW","2000","LIB-NSW","07/09/2015 12:00:00 AM","150.0000",
"Insurance Council of Australia Limited","Level 4, 56 Pitt Street","SYDNEY","NSW","2000","LIB-NSW","03/12/2015 12:00:00 AM","150.0000",
"Insurance Council of Australia Limited","Level 4, 56 Pitt Street","SYDNEY","NSW","2000","LIB-NSW","18/02/2016 12:00:00 AM","145.0000",
"Insurance Council of Australia Limited","Level 4, 56 Pitt Street","SYDNEY","NSW","2000","LIB-NSW","09/02/2016 12:00:00 AM","135.0000",
"Insurance Council of Australia Limited","Level 4, 56 Pitt Street","SYDNEY","NSW","2000","LIB-VIC","11/11/2015 12:00:00 AM","104.0000",
"Insurance Council of Australia Limited","Level 4, 56 Pitt Street","SYDNEY","NSW","2000","LIB-NSW","27/04/2016 12:00:00 AM","100.0000",
"Insurance Council of Australia Limited","Level 4, 56 Pitt Street","SYDNEY","NSW","2000","ALP-NSW","18/02/2016 12:00:00 AM","100.0000",
"INTERMINE.COM.AU PTY LTD","Suite 1D, Governor Phillip Tower 23/1 Farrer Place","SYDNEY","NSW","2000","Australian Equality Party (Marriage)","06/06/2016 12:00:00 AM","99999.0000",
"INTERMINE.COM.AU PTY LTD","Suite 1D, Governor Phillip Tower 23/1 Farrer Place","SYDNEY","NSW","2000","Australian Sex Party","09/06/2016 12:00:00 AM","16969.0000",
"International SOS (Australasia) Pty Ltd","45 Clarence Street","Sydney","NSW","2000","Liberal Party of Australia, NSW Division","03/05/2016 12:00:00 AM","14400.0000",
"International SOS (Australasia) Pty Ltd","45 Clarence Street","Sydney","NSW","2000","Liberal Party of Australia","09/06/2016 12:00:00 AM","3000.0000",
"International SOS (Australasia) Pty Ltd","45 Clarence Street","Sydney","NSW","2000","Australian Labor Party (ALP)","05/05/2016 12:00:00 AM","550.0000",
"IR21 Ltd","PO Box 23169","DOCKLANDS","VIC","8012","ALP-QLD","23/06/2016 12:00:00 AM","40000.0000",
"IR21 Ltd","PO Box 23169","DOCKLANDS","VIC","8012","ALP-VIC - Chisholm FEA","11/05/2016 12:00:00 AM","25000.0000",
"IR21 Ltd","PO Box 23169","DOCKLANDS","VIC","8012","ALP-QLD","13/07/2015 12:00:00 AM","20000.0000",
"Iwasaki Sangyo Co. (Aust) Pty Ltd","Locked Bag 350","YEPPOON","QLD","4703","Liberal National Party (LNP-QLD)","24/06/2016 12:00:00 AM","10000.0000",
"J Hutchinson Pty Ltd","Locked Bag 3002","TOOWONG","QLD","4066","Australian Labor Party (State of Queensland)","23/10/2015 12:00:00 AM","15440.0000",
"J Hutchinson Pty Ltd","Locked Bag 3002","TOOWONG","QLD","4066","Liberal National Party of Queensland","03/08/2015 12:00:00 AM","5000.0000",
"J Hutchinson Pty Ltd","Locked Bag 3002","TOOWONG","QLD","4066","Liberal National Party of Queensland","09/02/2016 12:00:00 AM","3000.0000",
"J Hutchinson Pty Ltd","Locked Bag 3002","TOOWONG","QLD","4066","Liberal National Party of Queensland","16/03/2016 12:00:00 AM","2500.0000",
"J Hutchinson Pty Ltd","Locked Bag 3002","TOOWONG","QLD","4066","Liberal National Party of Queensland","26/08/2015 12:00:00 AM","2000.0000",
"J Hutchinson Pty Ltd","Locked Bag 3002","TOOWONG","QLD","4066","Liberal National Party of Queensland","19/11/2015 12:00:00 AM","1900.0000",
"J Hutchinson Pty Ltd","Locked Bag 3002","TOOWONG","QLD","4066","Australian Labor Party (State of Queensland)","04/11/2015 12:00:00 AM","1500.0000",
"J Hutchinson Pty Ltd","Locked Bag 3002","TOOWONG","QLD","4066","Liberal National Party of Queensland","05/02/2016 12:00:00 AM","990.0000",
"J Hutchinson Pty Ltd","Locked Bag 3002","TOOWONG","QLD","4066","Liberal National Party of Queensland","23/05/2016 12:00:00 AM","900.0000",
"J Hutchinson Pty Ltd","Locked Bag 3002","TOOWONG","QLD","4066","Liberal National Party of Queensland","21/10/2015 12:00:00 AM","500.0000",
"J Hutchinson Pty Ltd","Locked Bag 3002","TOOWONG","QLD","4066","Liberal National Party of Queensland","12/05/2016 12:00:00 AM","350.0000",
"JADE FISHERIES PTY LTD ATF JADE UNIT TRUST","LEVEL 15, 201 MILLER ST","NORTH SYDNEY","NSW","2060","Liberal Party of Australia, NSW Division","30/05/2016 12:00:00 AM","20000.0000",
"JADE FISHERIES PTY LTD ATF JADE UNIT TRUST","LEVEL 15, 201 MILLER ST","NORTH SYDNEY","NSW","2060","Liberal Party of Australia - Tasmanian Division","30/05/2016 12:00:00 AM","20000.0000",
"JADE FISHERIES PTY LTD ATF JADE UNIT TRUST","LEVEL 15, 201 MILLER ST","NORTH SYDNEY","NSW","2060","Liberal Party (W.A. Division) Inc","30/05/2016 12:00:00 AM","10000.0000",
"James Management Services Pty Ltd","17 Dunois Street","LONGUEVILLE","NSW","2066","#Sustainable Australia","14/04/2016 12:00:00 AM","100000.0000",
"Jayco Corporation Pty Ltd","11-61 Jayco Drive","DANDENONG SOUTH","VIC","3175","LIBERAL PARTY OF AUSTRALIA / LIB-NSW","23/02/2016 12:00:00 AM","15000.0000",
"Jefferson Investments Pty Limited","GPO Box 1612","Sydney","NSW","2001","Liberal Party of Australia","20/05/2016 12:00:00 AM","25000.0000",
"Jefferson Investments Pty Limited","GPO Box 1612","Sydney","NSW","2001","Australian Labor Party (ALP)","27/05/2016 12:00:00 AM","25000.0000",
"Jefferson Investments Pty Limited","GPO Box 1612","Sydney","NSW","2001","National Party of Australia","23/05/2016 12:00:00 AM","20000.0000",
"Jefferson Investments Pty Limited","GPO Box 1612","Sydney","NSW","2001","Australian Labor Party (ALP)","12/11/2015 12:00:00 AM","11000.0000",
"Jefferson Investments Pty Limited","GPO Box 1612","Sydney","NSW","2001","Liberal Party (W.A. Division) Inc","02/05/2016 12:00:00 AM","10000.0000",
"Jefferson Investments Pty Limited","GPO Box 1612","Sydney","NSW","2001","Liberal Party of Australia - Tasmanian Division","19/10/2015 12:00:00 AM","9900.0000",
"Jefferson Investments Pty Limited","GPO Box 1612","Sydney","NSW","2001","National Party of Australia","30/06/2016 12:00:00 AM","8000.0000",
"Jefferson Investments Pty Limited","GPO Box 1612","Sydney","NSW","2001","Liberal Party of Australia","06/05/2016 12:00:00 AM","7500.0000",
"Jefferson Investments Pty Limited","GPO Box 1612","Sydney","NSW","2001","Liberal Party of Australia","08/06/2016 12:00:00 AM","5000.0000",
"Jefferson Investments Pty Limited","GPO Box 1612","Sydney","NSW","2001","Liberal Party (W.A. Division) Inc","30/06/2016 12:00:00 AM","4000.0000",
"Jefferson Investments Pty Limited","GPO Box 1612","Sydney","NSW","2001","National Party of Australia","22/03/2016 12:00:00 AM","3300.0000",
"Jefferson Investments Pty Limited","GPO Box 1612","Sydney","NSW","2001","Liberal Party of Australia - Tasmanian Division","02/05/2016 12:00:00 AM","3000.0000",
"Jefferson Investments Pty Limited","GPO Box 1612","Sydney","NSW","2001","Liberal Party of Australia","02/05/2016 12:00:00 AM","2200.0000",
"Jefferson Investments Pty Limited","GPO Box 1612","Sydney","NSW","2001","Liberal Party of Australia","14/12/2015 12:00:00 AM","2000.0000",
